"YearStart","YearEnd","LocationAbbr","LocationDesc","DataSource","Topic","Question","Response","DataValueUnit","DataValueType","DataValue","DataValueAlt","DataValueFootnoteSymbol","DatavalueFootnote","LowConfidenceLimit","HighConfidenceLimit","StratificationCategory1","Stratification1","StratificationCategory2","Stratification2","StratificationCategory3","Stratification3","GeoLocation","ResponseID","LocationID","TopicID","QuestionID","DataValueTypeID","StratificationCategoryID1","StratificationID1","StratificationCategoryID2","StratificationID2","StratificationCategoryID3","StratificationID3"
2016,2016,"DC","District of Columbia","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.0","34",NULL,NULL,"31.7","36.3","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-77.036871 38.907192)",NULL,"11","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2017,2017,"DC","District of Columbia","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","39.4","39.4",NULL,NULL,"37","41.8","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-77.036871 38.907192)",NULL,"11","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2018,2018,"DC","District of Columbia","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","36.0","36",NULL,NULL,"33.3","38.7","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-77.036871 38.907192)",NULL,"11","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2019,2019,"DC","District of Columbia","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.7","34.7",NULL,NULL,"32.2","37.2","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-77.036871 38.907192)",NULL,"11","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2010,2010,"DE","Delaware","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.3","31.3",NULL,NULL,"29.8","32.8","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-75.57774116799965 39.008830667000495)",NULL,"10","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2011,2011,"DE","Delaware","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.3","33.3",NULL,NULL,"31.4","35.2","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-75.57774116799965 39.008830667000495)",NULL,"10","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2012,2012,"DE","Delaware","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.0","32",NULL,NULL,"30.5","33.5","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-75.57774116799965 39.008830667000495)",NULL,"10","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2013,2013,"DE","Delaware","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.1","32.1",NULL,NULL,"30.4","33.8","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-75.57774116799965 39.008830667000495)",NULL,"10","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2014,2014,"DE","Delaware","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","30.4","30.4",NULL,NULL,"29","31.8","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-75.57774116799965 39.008830667000495)",NULL,"10","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2015,2015,"DE","Delaware","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.5","31.5",NULL,NULL,"29.9","33.1","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-75.57774116799965 39.008830667000495)",NULL,"10","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2016,2016,"DE","Delaware","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.1","31.1",NULL,NULL,"29.5","32.7","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-75.57774116799965 39.008830667000495)",NULL,"10","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2017,2017,"DE","Delaware","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","28.8","28.8",NULL,NULL,"27.2","30.4","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-75.57774116799965 39.008830667000495)",NULL,"10","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2018,2018,"DE","Delaware","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","30.9","30.9",NULL,NULL,"29.3","32.5","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-75.57774116799965 39.008830667000495)",NULL,"10","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2019,2019,"DE","Delaware","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.0","31",NULL,NULL,"29.3","32.7","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-75.57774116799965 39.008830667000495)",NULL,"10","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2010,2010,"FL","Florida","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.2","34.2",NULL,NULL,"33.8","34.6","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-81.92896053899966 28.932040377000476)",NULL,"12","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2011,2011,"FL","Florida","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.5","34.5",NULL,NULL,"34","35","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-81.92896053899966 28.932040377000476)",NULL,"12","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2012,2012,"FL","Florida","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.3","33.3",NULL,NULL,"32.8","33.8","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-81.92896053899966 28.932040377000476)",NULL,"12","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2013,2013,"FL","Florida","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.1","34.1",NULL,NULL,"33.7","34.5","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-81.92896053899966 28.932040377000476)",NULL,"12","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2014,2014,"FL","Florida","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.7","33.7",NULL,NULL,"33.3","34.1","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-81.92896053899966 28.932040377000476)",NULL,"12","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2015,2015,"FL","Florida","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.5","33.5",NULL,NULL,"33.1","33.9","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-81.92896053899966 28.932040377000476)",NULL,"12","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2016,2016,"FL","Florida","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.1","33.1",NULL,NULL,"32.7","33.5","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-81.92896053899966 28.932040377000476)",NULL,"12","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2017,2017,"FL","Florida","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.9","32.9",NULL,NULL,"32.5","33.3","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-81.92896053899966 28.932040377000476)",NULL,"12","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2018,2018,"FL","Florida","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.8","32.8",NULL,NULL,"32.4","33.2","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-81.92896053899966 28.932040377000476)",NULL,"12","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2019,2019,"FL","Florida","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.4","32.4",NULL,NULL,"32","32.8","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-81.92896053899966 28.932040377000476)",NULL,"12","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2010,2010,"GA","Georgia","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","39.5","39.5",NULL,NULL,"38.7","40.3","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-83.62758034599966 32.83968109300048)",NULL,"13","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2011,2011,"GA","Georgia","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","38.2","38.2",NULL,NULL,"37.4","39","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-83.62758034599966 32.83968109300048)",NULL,"13","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2012,2012,"GA","Georgia","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","38.2","38.2",NULL,NULL,"37.6","38.8","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-83.62758034599966 32.83968109300048)",NULL,"13","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2013,2013,"GA","Georgia","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","38.0","38",NULL,NULL,"37.3","38.7","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-83.62758034599966 32.83968109300048)",NULL,"13","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2014,2014,"GA","Georgia","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","37.8","37.8",NULL,NULL,"37.1","38.5","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-83.62758034599966 32.83968109300048)",NULL,"13","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2015,2015,"GA","Georgia","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","36.5","36.5",NULL,NULL,"35.8","37.2","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-83.62758034599966 32.83968109300048)",NULL,"13","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2016,2016,"GA","Georgia","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","36.5","36.5",NULL,NULL,"35.8","37.2","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-83.62758034599966 32.83968109300048)",NULL,"13","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2017,2017,"GA","Georgia","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.8","35.8",NULL,NULL,"35.2","36.4","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-83.62758034599966 32.83968109300048)",NULL,"13","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2018,2018,"GA","Georgia","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.0","34",NULL,NULL,"33.3","34.7","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-83.62758034599966 32.83968109300048)",NULL,"13","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2019,2019,"GA","Georgia","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.9","34.9",NULL,NULL,"34.2","35.6","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-83.62758034599966 32.83968109300048)",NULL,"13","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2010,2010,"HI","Hawaii","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.5","32.5",NULL,NULL,"31.1","33.9","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-157.85774940299973 21.304850435000446)",NULL,"15","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2011,2011,"HI","Hawaii","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.3","34.3",NULL,NULL,"33","35.6","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-157.85774940299973 21.304850435000446)",NULL,"15","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2012,2012,"HI","Hawaii","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.4","34.4",NULL,NULL,"33","35.8","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-157.85774940299973 21.304850435000446)",NULL,"15","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2013,2013,"HI","Hawaii","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.6","35.6",NULL,NULL,"34.1","37.1","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-157.85774940299973 21.304850435000446)",NULL,"15","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2014,2014,"HI","Hawaii","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","36.0","36",NULL,NULL,"34.4","37.6","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-157.85774940299973 21.304850435000446)",NULL,"15","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2015,2015,"HI","Hawaii","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.0","33",NULL,NULL,"31.5","34.5","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-157.85774940299973 21.304850435000446)",NULL,"15","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2016,2016,"HI","Hawaii","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.3","34.3",NULL,NULL,"33","35.6","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-157.85774940299973 21.304850435000446)",NULL,"15","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2017,2017,"HI","Hawaii","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.6","32.6",NULL,NULL,"31.3","33.9","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-157.85774940299973 21.304850435000446)",NULL,"15","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2018,2018,"HI","Hawaii","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.7","31.7",NULL,NULL,"30.4","33","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-157.85774940299973 21.304850435000446)",NULL,"15","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2019,2019,"HI","Hawaii","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.5","33.5",NULL,NULL,"32","35","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-157.85774940299973 21.304850435000446)",NULL,"15","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2010,2010,"IA","Iowa","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.3","32.3",NULL,NULL,"31.5","33.1","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-93.81649055599968 42.46940091300047)",NULL,"19","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2011,2011,"IA","Iowa","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.5","33.5",NULL,NULL,"32.6","34.4","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-93.81649055599968 42.46940091300047)",NULL,"19","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2012,2012,"IA","Iowa","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.1","32.1",NULL,NULL,"31.3","32.9","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-93.81649055599968 42.46940091300047)",NULL,"19","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2013,2013,"IA","Iowa","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.7","32.7",NULL,NULL,"31.9","33.5","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-93.81649055599968 42.46940091300047)",NULL,"19","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2014,2014,"IA","Iowa","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.8","31.8",NULL,NULL,"31","32.6","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-93.81649055599968 42.46940091300047)",NULL,"19","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2015,2015,"IA","Iowa","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.7","32.7",NULL,NULL,"31.9","33.5","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-93.81649055599968 42.46940091300047)",NULL,"19","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2016,2016,"IA","Iowa","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.9","31.9",NULL,NULL,"30.9","32.9","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-93.81649055599968 42.46940091300047)",NULL,"19","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2017,2017,"IA","Iowa","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","30.2","30.2",NULL,NULL,"29.3","31.1","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-93.81649055599968 42.46940091300047)",NULL,"19","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2018,2018,"IA","Iowa","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.1","31.1",NULL,NULL,"30.3","31.9","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-93.81649055599968 42.46940091300047)",NULL,"19","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2019,2019,"IA","Iowa","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.1","31.1",NULL,NULL,"30.2","32","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-93.81649055599968 42.46940091300047)",NULL,"19","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2010,2010,"ID","Idaho","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","38.1","38.1",NULL,NULL,"36.5","39.7","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-114.3637300419997 43.682630005000476)",NULL,"16","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2011,2011,"ID","Idaho","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","39.8","39.8",NULL,NULL,"37.9","41.7","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-114.3637300419997 43.682630005000476)",NULL,"16","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2012,2012,"ID","Idaho","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.1","35.1",NULL,NULL,"33.6","36.6","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-114.3637300419997 43.682630005000476)",NULL,"16","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2013,2013,"ID","Idaho","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","39.1","39.1",NULL,NULL,"37.3","40.9","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-114.3637300419997 43.682630005000476)",NULL,"16","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2014,2014,"ID","Idaho","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","37.2","37.2",NULL,NULL,"35.7","38.7","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-114.3637300419997 43.682630005000476)",NULL,"16","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2015,2015,"ID","Idaho","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","37.0","37",NULL,NULL,"35.4","38.6","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-114.3637300419997 43.682630005000476)",NULL,"16","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2016,2016,"ID","Idaho","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","36.1","36.1",NULL,NULL,"34.8","37.4","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-114.3637300419997 43.682630005000476)",NULL,"16","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2017,2017,"ID","Idaho","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.7","35.7",NULL,NULL,"34.2","37.2","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-114.3637300419997 43.682630005000476)",NULL,"16","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2018,2018,"ID","Idaho","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.3","35.3",NULL,NULL,"33.9","36.7","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-114.3637300419997 43.682630005000476)",NULL,"16","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
2019,2019,"ID","Idaho","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.6","34.6",NULL,NULL,"33.2","36","Overall","Overall",NULL,NULL,NULL,NULL,"POINT (-114.3637300419997 43.682630005000476)",NULL,"16","DIS","DIS1_0","CRDPREV","OVERALL","OVR",NULL,NULL,NULL,NULL
